"station_id","year","month","avg_frequency","avg_rides","score","norm_score","latitude","longitude"
40760,2022,"October",91.9354838709677,2110.38709677419,58.1098573334851,53.5193996718005,41.993664,-87.659202
40760,2022,"November",92.4,1886.7,56.0737951441982,51.6441786496642,41.993664,-87.659202
40760,2022,"December",91.9354838709677,1530.45161290323,52.2109523108591,48.086485704724,41.993664,-87.659202
40760,2023,"January",91.741935483871,1613.38709677419,53.1000109914736,48.9053121318209,41.993664,-87.659202
40760,2023,"February",92.8571428571429,1880.03571428571,56.0989574440191,51.6673532235244,41.993664,-87.659202
40760,2023,"March",93.5483870967742,1890.83870967742,56.34379267868,51.8928474060751,41.993664,-87.659202
40760,2023,"April",91.6666666666667,1949.96666666667,56.5445992156321,52.0777909905375,41.993664,-87.659202
40760,2023,"May",92.6451612903226,1744.29032258065,54.674439668332,50.3553669328155,41.993664,-87.659202
40760,2023,"June",93.3333333333333,1645.93333333333,53.7584906563733,49.5117744082515,41.993664,-87.659202
40770,2013,"January",93.3333333333333,2618.36666666667,62.7509770709817,57.793888606273,41.969139,-87.658493
40770,2013,"February",92.8571428571429,2763.75,63.7834097410066,58.7447630230554,41.969139,-87.658493
40770,2013,"March",91.9354838709677,2770.16129032258,63.6230458029071,58.5970672259923,41.969139,-87.658493
40770,2013,"April",93.3333333333333,2884.83333333333,64.8105154416985,59.6907312808167,41.969139,-87.658493
40770,2013,"May",92.6451612903226,2978.54838709677,65.3449346866875,60.1829334385458,41.969139,-87.658493
40770,2013,"June",91.6666666666667,2961.8,64.9943032482725,59.8600005498564,41.969139,-87.658493
40770,2013,"July",92.6451612903226,3044.16129032258,65.8211118549239,60.621494422015,41.969139,-87.658493
40770,2013,"August",92.8387096774194,2946.38709677419,65.1537977092605,60.006895555192,41.969139,-87.658493
40770,2013,"September",91.4666666666667,3119.8,66.0820813273761,60.8618482989511,41.969139,-87.658493
40770,2013,"October",93.5483870967742,3378.93548387097,68.3682051089451,62.9673769988899,41.969139,-87.658493
40770,2013,"November",91.6666666666667,3312.4,67.4630237964601,62.1337015665048,41.969139,-87.658493
40770,2013,"December",91.741935483871,2795.70967741935,63.773636220844,58.7357615738042,41.969139,-87.658493
40770,2014,"January",92.6451612903226,1860.93548387097,55.866310421014,51.4530844302762,41.969139,-87.658493
40770,2014,"February",92.8571428571429,3134.53571428571,66.5160361175442,61.2615223115926,41.969139,-87.658493
40770,2014,"March",91.9354838709677,3202.06451612903,66.7701599989875,61.4955713731669,41.969139,-87.658493
40770,2014,"April",93.3333333333333,3358.5,68.1783691813141,62.7925373873478,41.969139,-87.658493
40770,2014,"May",91.9354838709677,3306.70967741935,67.4895163874393,62.1581013435825,41.969139,-87.658493
40770,2014,"June",92.4,3145.26666666667,66.4835398737025,61.2315931473888,41.969139,-87.658493
40770,2014,"July",92.6451612903226,3276.09677419355,67.4514882147506,62.1230772518655,41.969139,-87.658493
40770,2014,"August",91.9354838709677,3188.64516129032,66.6767841420077,61.4095718536581,41.969139,-87.658493
40770,2014,"September",92.4,3387.8,68.1497507126232,62.7661796688101,41.969139,-87.658493
40770,2014,"October",93.5483870967742,3607.90322580645,69.8784270195498,64.3582971239026,41.969139,-87.658493
40770,2014,"November",90.7333333333333,3260.2,66.880811835621,61.5974821356597,41.969139,-87.658493
40770,2014,"December",92.6451612903226,2999.64516129032,65.4987976473779,60.3246418106834,41.969139,-87.658493
40770,2015,"January",91.9354838709677,2882.22580645161,64.4693671362329,59.3765323936504,41.969139,-87.658493
40770,2015,"February",92.8571428571429,3034.25,65.7991978340095,60.6013115253852,41.969139,-87.658493
40770,2015,"March",92.6451612903226,3041.45161290323,65.8015828501332,60.6035081343084,41.969139,-87.658493
40770,2015,"April",93.3333333333333,3151.96666666667,66.751575422747,61.4784549077479,41.969139,-87.658493
40770,2015,"May",91.0322580645161,3128.48387096774,66.0395743087492,60.8226991730861,41.969139,-87.658493
40770,2015,"June",93.3333333333333,3176.86666666667,66.9268344809829,61.6398691671222,41.969139,-87.658493
40770,2015,"July",92.6451612903226,3342.09677419355,67.9013012063003,62.5373567283089,41.969139,-87.658493
40770,2015,"August",91.9354838709677,3028.38709677419,65.5408564066697,60.3633780879955,41.969139,-87.658493
40770,2015,"September",92.4,3289.4,67.4836437735954,62.1526926438911,41.969139,-87.658493
40770,2015,"October",92.8387096774194,3424.67741935484,68.5029852041133,63.0915099792844,41.969139,-87.658493
40770,2015,"November",91.4666666666667,3099.66666666667,65.9396687050359,60.7306857319946,41.969139,-87.658493
40770,2015,"December",92.6451612903226,2871,64.549060542471,59.4499303239738,41.969139,-87.658493
40770,2016,"January",91.0322580645161,2860.67741935484,64.0993439846497,59.0357396633612,41.969139,-87.658493
40770,2016,"February",93.1034482758621,3083.62068965517,66.2118569866063,60.9813721748085,41.969139,-87.658493
40770,2016,"March",93.5483870967742,3099.38709677419,66.4288419978844,61.1812161956729,41.969139,-87.658493
40770,2016,"April",92.6,3127.23333333333,66.4036057944129,61.1579735562693,41.969139,-87.658493
40770,2016,"May",91.741935483871,3070.03225806452,65.794083929806,60.5966016001589,41.969139,-87.658493
40770,2016,"June",93.3333333333333,3171.56666666667,66.8896072425526,61.6055827389042,41.969139,-87.658493
40770,2016,"July",91.0322580645161,3128.32258064516,66.0384397524158,60.8216542423868,41.969139,-87.658493
40770,2016,"August",93.5483870967742,3027.87096774194,65.9140958227502,60.7071330101224,41.969139,-87.658493
40770,2016,"September",92.4,3205.33333333333,66.9039637933854,61.6188051768378,41.969139,-87.658493
40770,2016,"October",91.9354838709677,3581.61290322581,69.3096677106711,63.834467636691,41.969139,-87.658493
40770,2016,"November",92.4,3406.2,68.2728712588436,62.8795741602672,41.969139,-87.658493
40770,2016,"December",91.9354838709677,2890.64516129032,64.5320588379217,59.4342716894042,41.969139,-87.658493
40770,2017,"January",91.741935483871,2971.41935483871,65.0821780357184,59.9409335633966,41.969139,-87.658493
40770,2017,"February",92.8571428571429,3106.32142857143,66.3159257343473,61.0772198873872,41.969139,-87.658493
40770,2017,"March",93.5483870967742,3276.96774193548,67.673649856698,62.3276889692698,41.969139,-87.658493
40770,2017,"April",91.6666666666667,3097.33333333333,65.9706191710613,60.7591912289491,41.969139,-87.658493
40770,2017,"May",92.6451612903226,3192.58064516129,66.87355483531,61.5907984107654,41.969139,-87.658493
40770,2017,"June",93.3333333333333,3372.36666666667,68.2720447223994,62.8788129170578,41.969139,-87.658493
40770,2017,"July",91.0322580645161,3135.83870967742,66.0912687128784,60.8703099159504,41.969139,-87.658493
40770,2017,"August",93.5483870967742,3234.41935483871,67.379569923303,62.0568402318431,41.969139,-87.658493
40770,2017,"September",91.6666666666667,3281.53333333333,67.252881288525,61.9401595172503,41.969139,-87.658493
40770,2017,"October",92.6451612903226,3341.77419354839,67.8991171684084,62.5353452211016,41.969139,-87.658493
40770,2017,"November",92.4,3160.63333333333,66.5916014543762,61.3311182742885,41.969139,-87.658493
40770,2017,"December",91.0322580645161,2638.12903225806,62.3926694765675,57.4638859487059,41.969139,-87.658493
40770,2018,"January",92.6451612903226,2690.32258064516,63.166046992318,58.1761695828766,41.969139,-87.658493
40770,2018,"February",92.8571428571429,2889.42857142857,64.7356019006575,59.6217356245239,41.969139,-87.658493
40770,2018,"March",92.8387096774194,2867.54838709677,64.5676136752154,59.4670178298132,41.969139,-87.658493
40770,2018,"April",92.4,2792.03333333333,63.896097140351,58.848548546549,41.969139,-87.658493
40770,2018,"May",92.6451612903226,2811.16129032258,64.0976128944792,59.0341453227285,41.969139,-87.658493
40770,2018,"June",92.6,2811.03333333333,64.0863353051571,59.0237586200595,41.969139,-87.658493
40770,2018,"July",91.741935483871,2771.25806451613,63.5872344410002,58.5640848254387,41.969139,-87.658493
40770,2018,"August",93.5483870967742,2859.8064516129,64.6716885558471,59.5628711908077,41.969139,-87.658493
40770,2018,"September",90.7333333333333,3025.36666666667,65.235336446245,60.081993042153,41.969139,-87.658493
40770,2018,"October",93.5483870967742,3277.35483870968,67.6763136230427,62.330142308207,41.969139,-87.658493
40770,2018,"November",92.4,2875.46666666667,64.5260985797408,59.428782268945,41.969139,-87.658493
40770,2018,"December",91.0322580645161,2551.77419354839,61.7045931154638,56.8301650024766,41.969139,-87.658493
40770,2019,"January",92.6451612903226,2417.16129032258,60.9523146146861,56.137313641363,41.969139,-87.658493
40770,2019,"February",92.8571428571429,2684.60714285714,63.1688936934191,58.1787914054204,41.969139,-87.658493
40770,2019,"March",91.9354838709677,2668.45161290323,62.8349401658501,57.8712189360681,41.969139,-87.658493
40770,2019,"April",93.3333333333333,2654.8,63.0405774255618,58.0606116345695,41.969139,-87.658493
40770,2019,"May",92.6451612903226,2807.77419354839,64.0718685152749,59.0104346515419,41.969139,-87.658493
40770,2019,"June",91.6666666666667,2721.83333333333,63.1899773877762,58.1982095681321,41.969139,-87.658493
40770,2019,"July",92.6451612903226,2646.41935483871,62.8206887904537,57.8580933651115,41.969139,-87.658493
40770,2019,"August",92.8387096774194,2692.12903225806,63.2236740160491,58.2292442909638,41.969139,-87.658493
40770,2019,"September",91.4666666666667,2900.3,64.4949850877333,59.4001266244409,41.969139,-87.658493
40770,2019,"October",93.5483870967742,2834.1935483871,64.4781070346533,59.3845818733449,41.969139,-87.658493
40770,2019,"November",91.6666666666667,2711.9,63.1130413578262,58.12735119186,41.969139,-87.658493
40770,2019,"December",91.741935483871,2339.09677419355,60.0947672829959,55.3475092865041,41.969139,-87.658493
40770,2020,"January",92.6451612903226,2460.51612903226,61.314427271442,56.4708207758223,41.969139,-87.658493
40770,2020,"February",92.3448275862069,2401.24137931034,60.753173288799,55.9539037226265,41.969139,-87.658493
40770,2020,"March",92.6451612903226,1406.58064516129,50.8923934613204,46.8720879880979,41.969139,-87.658493
40770,2020,"April",93.3333333333333,363.1,32.505881907147,29.9380408987938,41.969139,-87.658493
40770,2020,"May",91.0322580645161,335.161290322581,31.3927426607007,28.9128354180947,41.969139,-87.658493
40770,2020,"June",93.3333333333333,328.933333333333,31.4555385536216,28.9706706743697,41.969139,-87.658493
40770,2020,"July",92.6451612903226,592.129032258065,38.1544187127917,35.1403647855532,41.969139,-87.658493
40770,2020,"August",91.9354838709677,651.032258064516,39.2780768511761,36.1752582057443,41.969139,-87.658493
40770,2020,"September",92.4,734,40.9459927410456,37.711415085576,41.969139,-87.658493
40770,2020,"October",92.8387096774194,709.774193548387,40.5543918263422,37.3507491533646,41.969139,-87.658493
40770,2020,"November",91.4666666666667,619.3,38.5652064908524,35.5187018919094,41.969139,-87.658493
40770,2020,"December",92.6451612903226,602.870967741935,38.3833754563801,35.3512348174195,41.969139,-87.658493
40770,2021,"January",91.0322580645161,589.935483870968,37.8872760435689,34.8943253709067,41.969139,-87.658493
40770,2021,"February",92.8571428571429,576.535714285714,37.845599728773,34.8559413264302,41.969139,-87.658493
40770,2021,"March",93.5483870967742,765.645161290323,41.6948908422677,38.4011530858389,41.969139,-87.658493
40770,2021,"April",93.3333333333333,799.266666666667,42.2636144814847,38.9249497211563,41.969139,-87.658493
40770,2021,"May",91.0322580645161,394.612903225806,33.1438922652667,30.5256508658085,41.969139,-87.658493
40770,2021,"June",93.3333333333333,0,4.55220411398476,4.19259730695596,41.969139,-87.658493
