"TIME","REGION_ID","avg_speed","total_bus_count","total_num_reads","REGION","WEST","EAST","NORTH","SOUTH"
2023-03-20,13,20.0806896551724,7418,131365,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-20,14,24.2755172413793,4388,101276,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-20,15,26.6239655172414,3462,77901,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-20,16,25.825775862069,3484,67121,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-20,17,25.5309482758621,1258,33120,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-20,18,25.9095689655172,4968,123632,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-20,19,26.9215384615385,3959,96366,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-20,20,25.872735042735,3891,87400,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-20,21,24.2078632478632,4454,106025,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-20,22,28.3165811965812,2805,55223,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-20,23,25.3586324786325,6416,125292,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-20,24,26.4477777777778,3899,103636,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-20,25,26.824358974359,1963,46321,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-20,26,29.2512820512821,5215,142668,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-20,27,28.3767521367521,2851,51481,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-20,28,27.0486324786325,690,17827,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-20,29,19.5347008547009,3410,36398,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-21,1,21.2715277777778,2772,59610,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-21,2,28.6361805555556,4526,92592,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-21,3,24.0686111111111,6355,129517,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-21,4,21.3355555555556,3775,77528,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-21,5,23.7252777777778,6041,152992,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-21,6,22.6627083333333,4986,119513,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-21,7,22.3889583333333,4755,102855,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-21,8,22.7002777777778,7616,174913,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-21,9,23.4389583333333,2940,67825,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-21,10,24.2866666666667,8519,167825,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-21,11,23.5272916666667,7215,155834,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-21,12,20.1763194444444,5586,86022,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-21,13,19.6429166666667,9251,165349,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-21,14,24.5179861111111,5519,124456,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-21,15,27.0892361111111,4255,96082,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-21,16,25.341875,4296,83364,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-21,17,25.7600694444444,1560,40508,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-21,18,26.0155555555556,6205,151187,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-21,19,27.4189583333333,4901,116231,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-21,20,26.6114583333333,4678,104040,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-21,21,24.8086805555556,5266,126049,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-21,22,32.5190277777778,3325,64605,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-21,23,26.8164583333333,8098,156368,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-21,24,28.7620833333333,4551,123421,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-21,25,36.4570138888889,2320,55755,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-21,26,28.6991666666667,6155,167464,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-21,27,28.584375,3386,58686,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-21,28,20.3884027777778,758,19531,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-21,29,19.6072916666667,4246,46429,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-22,1,20.8742361111111,2780,58905,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-22,2,28.1488888888889,4545,92909,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-22,3,23.6286111111111,6682,133942,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-22,4,19.8886805555556,3814,79516,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-22,5,22.9203472222222,6137,154581,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-22,6,23.8038888888889,4998,119109,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-22,7,22.0058333333333,4861,105477,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-22,8,21.1988888888889,7535,173351,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-22,9,22.6780555555556,2897,67047,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-22,10,23.9175694444444,8701,169703,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-22,11,23.2702083333333,7464,160177,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-22,12,18.6723611111111,5806,90705,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-22,13,19.0666666666667,9280,164865,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-22,14,23.6695138888889,5717,130153,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-22,15,26.344375,4444,99481,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-22,16,24.4421527777778,4326,83165,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-22,17,24.9558333333333,1632,43063,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-22,18,25.1255555555556,6437,158416,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-22,19,26.8458333333333,5025,121660,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-22,20,26.2486805555556,4858,108691,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-22,21,23.2184722222222,5751,136793,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-22,22,28.2986111111111,3406,66161,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-22,23,24.6351388888889,7817,149529,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-22,24,26.1209027777778,4805,128649,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-22,25,26.76625,2409,58406,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-22,26,27.9690277777778,6307,171880,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-22,27,27.6042361111111,3447,63134,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-22,28,22.3953472222222,857,23277,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-22,29,18.79625,4134,45238,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-23,1,20.8995833333333,2654,55362,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-23,2,28.0679166666667,4575,93260,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-23,3,23.9320138888889,6390,129877,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-23,4,20.3120138888889,3514,73806,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-23,5,22.9436111111111,5994,151241,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-23,6,22.9631944444444,4885,115416,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-23,7,21.8885416666667,4831,104994,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-23,8,21.3647916666667,7222,165761,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-23,9,23.0182638888889,2935,66259,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-23,10,23.8344444444444,8450,166167,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-23,11,23.2985416666667,7200,155069,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-23,12,18.9822916666667,5625,88333,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-23,13,19.8557638888889,8923,159603,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-23,14,24.0633333333333,5423,124223,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-23,15,25.6614583333333,4219,95941,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-23,16,24.5640972222222,4196,82921,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-23,17,24.4259027777778,1562,40777,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-23,18,25.1663888888889,6186,150936,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-23,19,26.7889583333333,4859,117061,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-23,20,25.5604166666667,4763,107409,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-23,21,23.1255555555556,5592,131892,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-23,22,28.4604166666667,3362,65440,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-23,23,25.0178472222222,7859,150605,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-23,24,25.4034027777778,4522,120996,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-23,25,25.5959722222222,2350,55384,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-23,26,28.5586111111111,6216,170454,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-23,27,27.6129166666667,3265,57520,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-23,28,28.4434027777778,787,20620,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-23,29,19.2986111111111,4097,45122,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-24,1,20.0054761904762,2203,47400,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-24,2,28.8415079365079,3681,75204,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-24,3,24.6238095238095,5266,106828,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-24,4,20.087380952381,3082,64048,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-24,5,23.0287301587302,5043,127258,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-24,6,23.5087301587302,4007,96391,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-24,7,22.335,4021,85805,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-24,8,21.0029365079365,5933,137249,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-24,9,22.2074603174603,2372,54908,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-24,10,24.137380952381,6961,135949,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-24,11,23.9038095238095,5712,124051,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-24,12,19.2661904761905,4362,68487,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-24,13,20.1926984126984,6957,124437,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-24,14,24.5906349206349,4409,102383,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-24,15,26.1165079365079,3462,77605,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-24,16,26.1743650793651,3414,68130,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-24,17,23.4499206349206,1275,33256,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-24,18,25.8470634920635,5067,124902,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-24,19,27.2399206349206,4031,98910,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-24,20,25.6746825396825,3945,88155,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-24,21,23.190873015873,4602,109774,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-24,22,29.6748412698413,2731,53373,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-24,23,25.143253968254,6584,126279,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-24,24,26.3553174603175,3862,104346,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-24,25,24.7503174603175,1881,45026,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-24,26,27.647380952381,5183,142801,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-24,27,28.7697619047619,2829,51379,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-24,28,22.0711111111111,735,19155,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-24,29,18.7954761904762,3331,36459,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-25,1,21.6031531531532,1697,35796,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-25,2,28.1365765765766,2354,50165,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-25,3,24.3117117117117,3937,86824,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-25,4,21.0206306306306,2730,58702,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-25,5,22.8737837837838,3929,99037,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-25,6,23.6535135135135,3237,79414,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-25,7,21.9467567567568,3294,71805,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-25,8,22.1053153153153,4712,111722,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-25,9,23.3107207207207,1783,39520,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-25,10,24.5201801801802,4594,100490,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-25,11,24.5646846846847,3898,88735,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-25,12,19.5669369369369,3194,53113,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-25,13,20.3051351351351,4779,87844,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-25,14,24.6787387387387,3251,75847,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-25,15,27.7007207207207,2453,56192,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-25,16,27.6332432432432,2294,48716,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-25,17,25.4685585585586,903,22606,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-25,18,25.9448648648649,3586,92498,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-25,19,27.7072072072072,3179,74983,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-25,20,27.1217117117117,3123,74045,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-25,21,24.9228828828829,3146,80015,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-25,22,27.7352252252252,2237,46928,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-25,23,25.5663063063063,4824,100376,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-25,24,25.8462162162162,3181,87710,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-25,25,25.9378378378378,1370,32473,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-25,26,28.8489189189189,3448,99705,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-25,27,28.2542342342342,1844,33294,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-25,28,11.5942342342342,408,11730,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-25,29,19.0177477477477,1923,19611,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-26,1,20.9133333333333,1567,32850,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-26,2,26.506875,2407,50404,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-26,3,25.5285416666667,3744,83977,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-26,4,20.9461111111111,2862,63130,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-26,5,23.5683333333333,4075,104696,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-26,6,24.0290972222222,3350,83361,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-26,7,22.7124305555556,3386,76233,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-26,8,22.8066666666667,4868,119192,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-26,9,23.5472916666667,1843,42051,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-26,10,25.8294444444444,4794,105590,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-26,11,25.4288888888889,4290,98391,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-26,12,19.8792361111111,3342,58482,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-26,13,21.0069444444444,4677,82472,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-26,14,25.86,3414,80007,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-26,15,28.5490972222222,2675,62331,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-26,16,24.3127083333333,2574,54373,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-26,17,21.5184027777778,839,19521,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-26,18,27.2391666666667,3660,94499,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-26,19,27.305,3272,77563,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-26,20,25.7825694444444,3203,74991,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-26,21,24.1731944444444,3263,86362,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-26,22,26.1080555555556,2338,52706,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-26,23,28.4866666666667,4878,105166,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-26,24,25.4134027777778,3378,95062,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-26,25,29.9590277777778,1402,31373,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-26,26,32.6704166666667,3857,118219,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-26,27,26.9765972222222,1971,34999,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-26,28,18.7226388888889,471,15226,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-26,29,16.8779166666667,1685,18529,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-27,1,21.1258333333333,2784,58597,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-27,2,27.8036111111111,4339,90780,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-27,3,24.0001388888889,6133,125634,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-27,4,20.3669444444444,3823,79182,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-27,5,23.0469444444444,6052,151384,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-27,6,23.6023611111111,4986,117279,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-27,7,22.2661111111111,4805,102676,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-27,8,21.7865277777778,7401,170337,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-27,9,23.2997916666667,2809,62699,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-27,10,24.1927083333333,8089,162229,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-27,11,23.6252777777778,7038,151850,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-27,12,19.9677777777778,5467,84128,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-27,13,20.375,8940,160691,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-27,14,24.73625,5469,123125,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-27,15,26.6597916666667,4318,95923,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-27,16,25.1422916666667,4302,81844,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-27,17,25.3313194444444,1560,40733,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-27,18,25.8189583333333,6133,150064,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-27,19,27.2289583333333,4840,115894,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
2023-03-27,20,26.4114583333333,4802,105987,"Fuller-Grand Blvd-Washington Park",-87.636322,-87.606334,41.822792,41.764066
2023-03-27,21,24.1214583333333,5628,132117,"Hyde Park-Kenwood-Woodlawn",-87.606334,-87.56626,41.822792,41.764066
2023-03-27,22,29.6468055555556,3315,63775,"Ashburn",-87.747456,-87.67298,41.764066,41.728472
2023-03-27,23,25.6400694444444,7860,152774,"Auburn Gresham-Chatham",-87.67298,-87.606334,41.764066,41.728472
2023-03-27,24,26.5536805555556,4728,126742,"South Shore-S Chicago-Avlon",-87.606334,-87.526388,41.764066,41.728472
2023-03-27,25,26.1063194444444,2406,56900,"Beverly-Mt Greenwood-Morgan Park",-87.747456,-87.662508,41.728472,41.677477
2023-03-27,26,30.471875,6294,172667,"Washington Hts-Roseland-Pullman",-87.662508,-87.584845,41.728472,41.677477
2023-03-27,27,28.2161111111111,3313,61991,"South Deering-East Side",-87.584845,-87.524436,41.728472,41.677477
2023-03-27,28,23.8949305555556,820,21783,"Riverdale-Hegewisch",-87.662508,-87.524436,41.677477,41.644139
2023-03-27,29,19.3982638888889,4169,44889,"Downtown Lakefront",-87.62308,-87.595378,41.911401,41.866129
2023-03-28,1,21.2697916666667,2694,57445,"Rogers Park - West Ridge",-87.709645,-87.654561,42.026444,41.997946
2023-03-28,2,28.2039583333333,4432,91531,"Far North West",-87.84621,-87.747456,42.0190998,41.960669
2023-03-28,3,24.0289583333333,6285,129421,"North Park-Albany-Linconl Sq",-87.747456,-87.67459,41.997946,41.960669
2023-03-28,4,19.9201388888889,3875,79479,"Edge Water-Uptown",-87.67459,-87.646438,41.997946,41.960669
2023-03-28,5,24.0370138888889,6003,149716,"Dunning-Portage-Belmont Cragn",-87.84621,-87.747456,41.960669,41.909269
2023-03-28,6,23.9383333333333,5129,119664,"Irving Park-Avondale-North Ctr",-87.747456,-87.67459,41.960669,41.931841
2023-03-28,7,22.1823611111111,4825,104253,"Hermosa-Logan Square",-87.747456,-87.67459,41.931841,41.909269
2023-03-28,8,21.8115277777778,7574,172879,"Lincoln Park-Lake View",-87.67459,-87.619112,41.960669,41.910561
2023-03-28,9,23.4536805555556,2852,64672,"Austin",-87.775947,-87.747456,41.909269,41.866129
2023-03-28,10,24.20875,8422,165256,"Humboldt-Garfield Prk E/W",-87.747456,-87.691617,41.909269,41.866129
2023-03-28,11,23.7935416666667,7317,157620,"West Town-Near West",-87.691617,-87.647208,41.910561,41.866129
2023-03-28,12,19.9651388888889,5449,83087,"Near North",-87.647208,-87.62308,41.911401,41.88886
2023-03-28,13,20.0183333333333,9075,160872,"Chicago Loop",-87.647208,-87.62308,41.88886,41.866129
2023-03-28,14,24.5231944444444,5512,124945,"Lawndale N/S",-87.747456,-87.685372,41.866129,41.822792
2023-03-28,15,27.4531944444444,4355,97867,"Bridgeport-McKinley-Lower West",-87.685372,-87.636322,41.866129,41.822792
2023-03-28,16,24.6461111111111,4328,84199,"Near South-Douglas",-87.636322,-87.597952,41.866129,41.822792
2023-03-28,17,25.0592361111111,1585,41034,"Midway-Garfield Rdg-Clearing",-87.802188,-87.747456,41.822792,41.764066
2023-03-28,18,25.6772222222222,6204,150016,"South West Side",-87.747456,-87.68373,41.822792,41.764066
2023-03-28,19,27.3155555555556,4897,116470,"New City-Englewood-W Englewood",-87.68373,-87.636322,41.822792,41.764066
